affiliation,model_size,type,TOXICITY,SEVERE_TOXICITY,IDENTITY_ATTACK,INSULT,THREAT,PROFANITY,ATTACK_ON_AUTHOR,ATTACK_ON_COMMENTER,INFLAMMATORY,LIKELY_TO_REJECT,SPAM,INCOHERENT,UNSUBSTANTIAL,SEXUALLY_EXPLICIT,OBSCENE
conservative,625,model,0.013948329,0.0005340576,0.001933138,0.009355888,0.006427396,0.009212166,0.029193856,0.25976923,0.10033701,0.636832,0.03214917,0.6316048,0.75319725,0.0030668129,0.017012613
conservative,625,model,0.03781283,0.0013828278,0.0027748393,0.012642908,0.0072365063,0.01805087,0.2920679,0.39697665,0.28476182,0.4800312,0.045274,0.4450297,0.8551393,0.01710338,0.051512897
conservative,625,model,0.08241652,0.004119873,0.034558404,0.015644927,0.011586283,0.026044132,0.019917082,0.15095666,0.5996227,0.7206309,0.008921892,0.41192374,0.8854874,0.02146769,0.013793659
conservative,625,model,0.06896287,0.00094890594,0.0026083488,0.030926194,0.0063950317,0.012346277,0.021642005,0.093521915,0.26042786,0.36130127,0.019364748,0.62644553,0.79885787,0.004187379,0.029755088
conservative,625,model,0.09915545,0.0037956238,0.014752249,0.025929155,0.00899713,0.028503597,0.028474282,0.1208508,0.14367644,0.61168337,0.10248029,0.89032257,0.8312583,0.018282922,0.53928596
conservative,625,model,0.36095104,0.01986976,0.28034934,0.16337912,0.025443908,0.24727546,0.13724813,0.24123745,0.9036671,0.6064185,0.06452348,0.5653208,0.087357715,0.41390324,0.585443
conservative,625,model,0.47886392,0.023076924,0.10221587,0.34237885,0.009281937,0.596623,0.029723512,0.11455376,0.5680319,0.97106767,0.002077998,0.3437616,0.26853374,0.057760242,0.98508173
conservative,625,model,0.20149297,0.007972717,0.009619443,0.028722567,0.13815513,0.03615085,0.025978202,0.09173899,0.5680319,0.8831032,0.49237487,0.8391417,0.8015179,0.02205746,0.6802661
conservative,625,model,0.022139108,0.0007915497,0.0034777985,0.012110904,0.006848133,0.011065305,0.057748757,0.04116336,0.2891239,0.2864626,0.15184394,0.85168326,0.71420497,0.0030668129,0.08079044
conservative,625,model,0.24763705,0.015479924,0.009619443,0.07396803,0.13329996,0.10797132,0.106431544,0.23690586,0.3321757,0.71706766,0.017635612,0.5132158,0.8579436,0.09805249,0.10671856
conservative,625,model,0.30439767,0.00919342,0.06385879,0.086852804,0.009411395,0.10549548,0.13338037,0.17165796,0.6293785,0.54969066,0.07140994,0.6868313,0.40279338,0.3743851,0.5961189
conservative,625,model,0.014639461,0.0012683868,0.0049577127,0.007816878,0.0074306927,0.014088398,0.30450138,0.3978835,0.19735904,0.28542688,0.2661079,0.75667566,0.47080347,0.009554301,0.16114166
conservative,3125,human,0.4014846,0.02296847,0.50125694,0.2435641,0.008841781,0.14313951,0.031688247,0.6740093,0.49508208,0.69189626,0.008309794,0.45332918,0.7096222,0.018990649,0.022613054
conservative,3125,human,0.008419261,0.0005412102,0.0023863618,0.0073798755,0.006272047,0.010245483,0.083483964,0.05201354,0.03404759,0.09170948,0.03461902,0.21727602,0.25977784,0.004187379,0.0129367625
conservative,3125,human,0.054779384,0.0029182434,0.0058086636,0.019870255,0.0103175985,0.031391226,0.03443142,0.17454503,0.073777385,0.82181954,0.062393334,0.5468721,0.9592708,0.02418064,0.021942262
conservative,3125,human,0.37751234,0.018578632,0.44690517,0.1823172,0.027170537,0.069969244,0.012535239,0.28214833,0.8294702,0.766772,0.0057282206,0.39629593,0.59531784,0.025242228,0.011456872
conservative,3125,human,0.4269174,0.02411546,0.38246045,0.37506318,0.022681303,0.22673377,0.60805595,0.32507664,0.66679925,0.8158915,0.515346,0.7777969,0.70496154,0.15205863,0.4510295
conservative,3125,human,0.2540519,0.008926392,0.024198212,0.08410009,0.0113014765,0.0864606,0.2472655,0.1352355,0.597566,0.7770109,0.018085836,0.57627463,0.8008797,0.05193003,0.32742426
conservative,3125,human,0.39915034,0.019095084,0.46028158,0.29855028,0.008285114,0.119731516,0.14427972,0.17611031,0.88178986,0.6690059,0.0047143335,0.101295635,0.41755822,0.017575197,0.04696272
conservative,3125,human,0.37458646,0.013801457,0.44690517,0.24928534,0.009955117,0.0569429,0.11695237,0.2935779,0.90887594,0.9203619,0.025951507,0.534791,0.1194889,0.01686747,0.118703224
conservative,3125,human,0.043399423,0.0020885468,0.019374741,0.0142009165,0.0075083673,0.021330157,0.15819407,0.20129393,0.44024554,0.64640844,0.022404302,0.37586927,0.86343884,0.023826776,0.0756353
conservative,3125,human,0.4014846,0.023076924,0.49584505,0.25007802,0.010472948,0.14666493,0.5231159,0.71674603,0.6492625,0.8465852,0.019171685,0.51964086,0.6604294,0.033263125,0.21903951
conservative,3125,human,0.52007306,0.023458159,0.55044734,0.47384647,0.012130005,0.21564959,0.5252413,0.07426591,0.8195298,0.7999349,0.011056783,0.5992189,0.700388,0.03231949,0.038716618
conservative,3125,human,0.3140926,0.013995127,0.021585498,0.11616662,0.13431145,0.17987521,0.3165196,0.07415866,0.5680319,0.81022376,0.17541656,0.83466136,0.77232575,0.14317296,0.8447933
conservative,3125,human,0.568186,0.016641939,0.029402243,0.6306599,0.010576514,0.21132572,0.34489295,0.87905735,0.64967924,0.84716356,0.007953248,0.54053485,0.745916,0.015805881,0.019948438
conservative,3125,human,0.02072494,0.0016307831,0.0047727237,0.009906891,0.007586042,0.02126184,0.107622646,0.09049577,0.07371805,0.40281415,0.03704582,0.41702816,0.76016915,0.016277699,0.17111929
conservative,3125,human,0.115658075,0.0048828125,0.0071035884,0.02657372,0.029933142,0.03765389,0.19990139,0.6764817,0.39683962,0.653939,0.15724343,0.6954472,0.8307522,0.03184767,0.35245904
conservative,3125,human,0.06896287,0.001373291,0.007806548,0.025929155,0.007327127,0.013302735,0.04483514,0.12108687,0.10375688,0.3711997,0.03454681,0.67602795,0.76405,0.004541242,0.023153566
conservative,3125,human,0.054531995,0.0013637543,0.0048837173,0.02051482,0.008013252,0.014532468,0.13378151,0.04637121,0.5710952,0.57400745,0.0483202,0.81434923,0.8308637,0.008669644,0.08126459
conservative,3125,human,0.7701451,0.02453801,0.03636306,0.7344449,0.009825659,0.40878695,0.28584474,0.46476683,0.7079002,0.76674587,0.012169616,0.5242564,0.8307522,0.038453113,0.071482114
conservative,3125,human,0.2854937,0.0065994263,0.006770608,0.24561718,0.044278983,0.044417568,0.14688988,0.82238996,0.5729726,0.9284212,0.008897222,0.47844595,0.34827656,0.011087708,0.95555556
conservative,3125,human,0.23739935,0.0059509277,0.024198212,0.16788013,0.0074436385,0.11663672,0.11250631,0.23395774,0.71908724,0.86535066,0.026642697,0.26119623,0.05062423,0.033499032,0.98784745
conservative,3125,human,0.08241652,0.0012493134,0.004439743,0.033239998,0.006647474,0.015932998,0.2587317,0.056595083,0.62822634,0.30864823,0.05965839,0.50190514,0.62594336,0.005543854,0.13480197
conservative,3125,human,0.6544696,0.16496792,0.44690517,0.65129566,0.01086132,0.4596479,0.19022036,0.34906775,0.8602323,0.82271117,0.0129562365,0.53706414,0.65737474,0.2907844,0.3530672
conservative,3125,human,0.37751234,0.015157142,0.014551271,0.40243408,0.019573374,0.10982819,0.10398472,0.11754102,0.58592176,0.6781231,0.023368185,0.58727366,0.82176876,0.01792906,0.585443
conservative,3125,human,0.05354243,0.0007343292,0.001294925,0.027218282,0.0064079775,0.011167783,0.18674469,0.10234366,0.15204808,0.23551841,0.069351256,0.4718799,0.7252385,0.0041284016,0.05528505
conservative,3125,human,0.09915545,0.0032615662,0.009027477,0.04149419,0.0082074385,0.036401358,0.09708221,0.21997955,0.17093843,0.5854045,0.15404895,0.69695884,0.8923531,0.015569973,0.10622142
conservative,3125,human,0.2854869,0.011062622,0.32476485,0.071433455,0.009618527,0.09001675,0.21728276,0.23073424,0.7083455,0.8111032,0.06660872,0.7044511,0.79885787,0.03420676,0.09427169
conservative,3125,human,0.44933176,0.023082556,0.4911651,0.3388922,0.011741633,0.33453682,0.069687866,0.17457256,0.7061469,0.7206309,0.18691486,0.76044434,0.7753438,0.06376713,0.13252625
conservative,3125,human,0.3140926,0.012703998,0.3819294,0.0811385,0.008077981,0.047173142,0.040181935,0.05541784,0.64076316,0.27772227,0.08459843,0.572369,0.39166036,0.018990649,0.016678868
conservative,3125,human,0.030977672,0.0009870529,0.010655383,0.013858915,0.0067834044,0.012448754,0.019545928,0.114505425,0.47864178,0.5279933,0.049895786,0.85156536,0.751994,0.005101525,0.023820646
conservative,3125,human,0.6027529,0.032316983,0.46614665,0.5723624,0.011638066,0.2298641,0.83228356,0.59201556,0.7162166,0.8944726,0.003854116,0.13347164,0.8551393,0.023708822,0.052663397
conservative,3125,human,0.28312725,0.0024604797,0.0052166977,0.2679134,0.0066345283,0.020442016,0.034652553,0.13508646,0.7079002,0.28309616,0.019988557,0.49198377,0.40687197,0.006516977,0.08865788
conservative,3125,human,0.3048984,0.006752014,0.012240025,0.26957804,0.009230154,0.14225815,0.18289286,0.59822464,0.6187263,0.600248,0.083692215,0.5040306,0.4190375,0.022765188,0.898995
conservative,3125,human,0.2922276,0.0051879883,0.09162762,0.24928534,0.014048163,0.029460056,0.43532753,0.59201556,0.5680319,0.7754141,0.02896391,0.48111537,0.8307522,0.015923835,0.120661214
conservative,3125,human,0.47119883,0.023076924,0.46050715,0.43296707,0.01119791,0.17241211,0.085256115,0.13320532,0.90887594,0.80003554,0.00873755,0.36875468,0.55519146,0.021349736,0.1461261
conservative,3125,human,0.17285149,0.0026130676,0.0059936526,0.09416737,0.00866054,0.03389629,0.21837151,0.31705752,0.18176474,0.12257806,0.002959113,0.06146876,0.029047549,0.009967142,0.005912813
conservative,3125,human,0.7105462,0.16960317,0.55044734,0.6336687,0.040638234,0.33453682,0.5826833,0.3122926,0.86173284,0.5854045,0.007208601,0.4377911,0.5977068,0.05086999,0.029133689
conservative,3125,human,0.40060925,0.0104522705,0.0076215584,0.46625584,0.0072753434,0.15724123,0.65166974,0.14281057,0.6490025,0.99243295,0.0035149334,0.0751359,0.21947634,0.04115297,0.98813224
conservative,3125,human,0.3250515,0.012054443,0.37082586,0.082372494,0.010343489,0.07643871,0.06294641,0.17839561,0.7866155,0.6643916,0.014479142,0.57841426,0.77433836,0.019108603,0.024038339
conservative,3125,human,0.07608539,0.001707077,0.017867407,0.026960457,0.0074436385,0.017709278,0.17731977,0.5972434,0.33198288,0.5279933,0.09345609,0.6902994,0.8579436,0.008256803,0.023003828
conservative,3125,human,0.015581916,0.0007581711,0.0018868907,0.008766884,0.0067251488,0.012346277,0.5043566,0.59201556,0.22648573,0.5135241,0.023153435,0.43924597,0.8307522,0.005337434,0.06693097
conservative,3125,human,0.03969839,0.0012111664,0.002293867,0.015188923,0.00933372,0.012551232,0.45136544,0.101854205,0.30106542,0.38084477,0.022981333,0.4510722,0.8307522,0.005897717,0.086271204
conservative,3125,human,0.05280026,0.000834465,0.0028673338,0.02567133,0.006265574,0.010040528,0.3459904,0.14535776,0.32031375,0.4021,0.35592446,0.49159282,0.69261765,0.0037597946,0.18526423
conservative,3125,human,0.4014846,0.023076924,0.5039629,0.27558193,0.012803185,0.17055123,0.0208195,0.1437487,0.81381357,0.61716896,0.008393143,0.23388079,0.6244279,0.04344972,0.06967104
conservative,3125,human,0.39915034,0.022839356,0.45610145,0.24630153,0.009903334,0.1719469,0.103356235,0.41925034,0.4505194,0.7043085,0.020604022,0.33385763,0.82236177,0.03956291,0.038745966
conservative,3125,human,0.47886392,0.023082556,0.022590388,0.336253,0.025098583,0.41375932,0.11379956,0.10619544,0.5368879,0.5279933,0.025164662,0.7786949,0.8307522,0.09209958,0.079873204
conservative,3125,human,0.8364697,0.27908814,0.03919895,0.46774593,0.010239923,0.8117245,0.2500835,0.043881167,0.4386332,0.9998588,0.005724118,0.175467,0.04967398,0.09686191,0.992499
conservative,3125,human,0.60311776,0.16960317,0.041003603,0.47384647,0.12536226,0.33453682,0.1783969,0.9434629,0.45143792,0.948278,0.043041382,0.73689103,0.65573746,0.11114889,0.1644642
conservative,3125,human,0.65996873,0.23224287,0.5948528,0.6109131,0.2836219,0.5013569,0.014724731,0.06586018,0.62752336,0.99458075,0.010170384,0.36816588,0.020364825,0.14825049,0.9892319
conservative,3125,human,0.16591948,0.0024795532,0.007288578,0.07745308,0.008712323,0.020646973,0.61266744,0.51108086,0.81427616,0.653939,0.005791383,0.26257527,0.71214306,0.016277699,0.03863519
conservative,3125,human,0.4269174,0.023076924,0.4911651,0.29383746,0.011146127,0.1554785,0.17983964,0.8867274,0.60151595,0.6972321,0.020492012,0.6990642,0.6379722,0.03231949,0.018913202
conservative,3125,model,0.022139108,0.00084877014,0.0018591423,0.011198899,0.0076766624,0.01127026,0.06370086,0.13716152,0.6280226,0.73604774,0.022387072,0.47452077,0.751994,0.007667032,0.1492753
conservative,3125,model,0.47886392,0.023411209,0.55044734,0.3388922,0.036149003,0.15938593,0.0170068,0.12641546,0.7955231,0.87923026,0.03271132,0.61108804,0.75621146,0.028426996,0.037535705
conservative,3125,model,0.032156147,0.0021076202,0.0045692353,0.012262905,0.008893564,0.023174755,0.04724373,0.24759297,0.13819017,0.81071085,0.07418421,0.6779399,0.92149836,0.030904036,0.06958837
conservative,3125,model,0.4014846,0.023076924,0.2869935,0.26957804,0.013010317,0.17926037,0.4890521,0.7292575,0.30561474,0.8584538,0.19904558,0.85122615,0.751994,0.05246005,0.5340992
conservative,3125,model,0.16245349,0.0039482117,0.0035702933,0.05262003,0.0066798385,0.21456863,0.03551886,0.24365194,0.44100794,0.9785962,0.012041115,0.07849286,0.18480869,0.026303818,0.98813224
conservative,3125,model,0.13214645,0.0032615662,0.029402243,0.036545437,0.007340072,0.01982715,0.13571768,0.72761667,0.5680319,0.7252993,0.058348898,0.4884866,0.39738357,0.010438959,0.06671946
conservative,3125,model,0.03639866,0.0005674362,0.0025713511,0.02051482,0.006000186,0.010484599,0.22717515,0.59201556,0.20140554,0.33987546,0.011454704,0.451416,0.785767,0.0043053334,0.022651155
conservative,3125,model,0.056263726,0.0014209747,0.0021828737,0.02103047,0.006925808,0.01220964,0.2558914,0.63146794,0.13105698,0.86028594,0.018391967,0.28540355,0.95145786,0.004393799,0.035513286
conservative,3125,model,0.30427247,0.0062179565,0.14233272,0.25998658,0.007819066,0.03840541,0.39962772,0.9307536,0.83328086,0.76504827,0.0010977911,0.0865815,0.211906,0.012798046,0.025498755
conservative,3125,model,0.32397532,0.015415368,0.37012735,0.11464815,0.01254427,0.08452088,0.033520877,0.30863675,0.70798224,0.5279933,0.0676114,0.56464195,0.6145994,0.024062686,0.18649848
conservative,3125,model,0.119997114,0.0011777878,0.0022291208,0.070799805,0.0065827454,0.013063621,0.95728153,0.70081544,0.62986,0.8836221,0.006705859,0.34045,0.80391973,0.004452776,0.12801598
conservative,3125,model,0.02308189,0.0010585785,0.004088263,0.009374888,0.0065633263,0.012995303,0.020636564,0.24858317,0.12949288,0.76752454,0.0661975,0.67298275,0.92941225,0.008138849,0.019437343
conservative,3125,model,0.7701451,0.101760045,0.14875233,0.7657292,0.013217449,0.39409557,0.39324382,0.73835844,0.7279288,0.9207151,0.02319373,0.5261202,0.8307522,0.063413784,0.10894251
conservative,3125,model,0.09308127,0.002861023,0.006881601,0.023608726,0.008841781,0.027820412,0.0593274,0.17532988,0.816463,0.8359997,0.011411883,0.5238729,0.8033967,0.025596092,0.062616765
conservative,3125,model,0.06421452,0.0014019012,0.0037922803,0.025929155,0.007249452,0.014054239,0.052942157,0.1980979,0.59367687,0.68579936,0.05259208,0.78423935,0.7938811,0.0048656166,0.47929102
conservative,3125,model,0.4402136,0.023076924,0.46028158,0.37846634,0.012596053,0.30690086,0.45045096,0.9410784,0.8147743,0.97106767,0.0006373163,0.10815022,0.06729931,0.045746468,0.47839847
conservative,3125,model,0.025085296,0.0012302399,0.0034038029,0.01313691,0.0071199946,0.012722028,0.031738985,0.042807158,0.34263182,0.70110065,0.21433309,0.7863446,0.8551393,0.0066349315,0.30106688
conservative,3125,model,0.18269104,0.0030899048,0.025605056,0.09124154,0.007353018,0.02795705,0.64064044,0.6528309,0.7252487,0.5906949,0.07641213,0.89032257,0.38866895,0.008256803,0.2334935
conservative,3125,model,0.7998551,0.1597006,0.2772088,0.7922567,0.009178371,0.4596479,0.38812554,0.7739858,0.87841624,0.948278,0.00529522,0.20842095,0.4597519,0.04857324,0.45588115
conservative,3125,model,0.03309893,0.0016880035,0.017967897,0.010400894,0.007974415,0.016889455,0.170096,0.24339245,0.17088735,0.7652603,0.1490547,0.6168905,0.8923531,0.015039179,0.03151308
conservative,3125,model,0.02449606,0.0009775162,0.0030523231,0.011654901,0.0077154995,0.0127903465,0.14867443,0.0866782,0.727809,0.5279933,0.021200543,0.4646861,0.72937065,0.005602831,0.1002058
conservative,3125,model,0.022374803,0.0012683868,0.0032373124,0.009450888,0.0079873605,0.014532468,0.018420247,0.028266704,0.030339265,0.3012603,0.0151946535,0.23303272,0.6903572,0.00937737,0.014575727
conservative,3125,model,0.568186,0.023880709,0.06249457,0.6149945,0.00948907,0.38845423,0.40953782,0.19495362,0.8805756,0.86805505,0.004219894,0.15678756,0.7760519,0.09269486,0.28790158
conservative,3125,model,0.11129999,0.002746582,0.0074365693,0.045007613,0.008323951,0.02474608,0.54963243,0.6014678,0.7275962,0.5854045,0.06637971,0.6880851,0.6348614,0.014921224,0.50734794
conservative,3125,model,0.057748068,0.003452301,0.0071775843,0.013744914,0.025616571,0.016411226,0.04384653,0.18054375,0.30832946,0.653939,0.09340438,0.47971967,0.8566397,0.010792822,0.09118817
conservative,3125,model,0.47473195,0.02373986,0.5502601,0.34314156,0.015256803,0.25001678,0.02851629,0.11778479,0.75731635,0.7094868,0.035283845,0.41858265,0.79293174,0.04804322,0.06785749
conservative,3125,model,0.45703048,0.023076924,0.28034934,0.5072643,0.011767523,0.22429734,0.3039812,0.67138356,0.80853695,0.87923026,0.007575243,0.40022728,0.763865,0.033027213,0.09332092
conservative,3125,model,0.25462922,0.007820129,0.027413858,0.089778624,0.011586283,0.06646215,0.01334511,0.27924544,0.80792975,0.87923026,0.14113827,0.9737991,0.3587388,0.18306427,0.45990914
conservative,3125,model,0.029092113,0.0011777878,0.0045322375,0.012338906,0.007689608,0.017982552,0.6565045,0.20297347,0.5331886,0.5854045,0.10667379,0.6077715,0.79885787,0.019462466,0.45658112
conservative,3125,model,0.15435068,0.00459671,0.007806548,0.046178754,0.00789674,0.059447967,0.13119963,0.25737742,0.46342236,0.5456793,0.047415026,0.6327494,0.8561199,0.022529278,0.155102
conservative,3125,model,0.47886392,0.023552058,0.17769934,0.4125297,0.44531298,0.24910301,0.4045622,0.8607567,0.7826459,0.653939,0.0181512,0.25702485,0.666823,0.040269602,0.27309895
conservative,3125,model,0.46982017,0.012574885,0.08500996,0.5130944,0.0073789097,0.09992486,0.2580852,0.12228508,0.8118504,0.51495177,0.007231765,0.44230333,0.648933,0.013446795,0.09634347
conservative,3125,model,0.03192045,0.00081062317,0.0018036455,0.017614283,0.006848133,0.010706633,0.3839434,0.8812569,0.37472674,0.46636337,0.30986342,0.6289791,0.43810096,0.0036270958,0.3212724
conservative,3125,model,0.04760506,0.0010347366,0.0014891637,0.01625293,0.007081157,0.012482914,0.19994457,0.7128844,0.19205363,0.70030713,0.024011761,0.29349962,0.9035734,0.0035533744,0.04997961
conservative,3125,model,0.015016444,0.00064849854,0.0019423875,0.007949878,0.006977591,0.011236101,0.10555983,0.1733324,0.26423377,0.4612266,0.020221256,0.5513351,0.8551393,0.0071362373,0.05488104
conservative,3125,model,0.112953395,0.003643036,0.049989145,0.029053112,0.0101363575,0.02030538,0.17405994,0.5932914,0.778093,0.81200504,0.041619577,0.58277154,0.74872786,0.012444182,0.15041438
conservative,3125,model,0.15435068,0.004425049,0.0073625734,0.033680726,0.013321015,0.07514556,0.2560262,0.055982072,0.6282651,0.6653153,0.054887887,0.85666883,0.79885787,0.05988032,0.17747504
conservative,3125,model,0.1104733,0.0015163422,0.0040512653,0.061451588,0.006433869,0.014156717,0.07669753,0.22646174,0.28798905,0.5854045,0.017427597,0.43344015,0.751994,0.005101525,0.042055823
conservative,3125,model,0.45703048,0.012054443,0.024801146,0.5130944,0.008427517,0.20483992,0.18011591,0.9307536,0.5952983,0.8603722,0.0041610156,0.48975354,0.54819095,0.014095544,0.14332034
conservative,3125,model,0.075294,0.005493164,0.0026453468,0.027730936,0.012026439,0.017777596,0.03391822,0.59201556,0.23297589,0.83141416,0.04719005,0.6856419,0.72937065,0.015216109,0.17377585
conservative,3125,model,0.11652588,0.0018405914,0.022791367,0.053791173,0.0071199946,0.015113175,0.59764415,0.9654708,0.33680978,0.7865794,0.048363544,0.3566706,0.751994,0.0050130594,0.056911398
conservative,3125,model,0.115658075,0.00541687,0.018470341,0.04910661,0.010369381,0.110447146,0.019763377,0.029798241,0.7279288,0.9785962,0.24337772,0.85552716,0.018837597,0.040269602,0.9830818
conservative,3125,model,0.17891699,0.0028038025,0.01565665,0.09124154,0.010058682,0.018734055,0.4433928,0.3951092,0.7279288,0.30266073,0.029761324,0.5937839,0.3984856,0.008846575,0.09566342
conservative,3125,model,0.8540474,0.067522444,0.07508347,0.7922567,0.00948907,0.5150164,0.25118896,0.7748823,0.477614,0.9667209,0.00945157,0.2822123,0.92149836,0.038217206,0.05675422
conservative,3125,model,0.16245349,0.0033569336,0.01565665,0.077136256,0.0072365063,0.03389629,0.54169255,0.3964589,0.57797444,0.7963511,0.14901029,0.6758889,0.76254946,0.04168299,0.8489089
conservative,3125,model,0.36456755,0.010604858,0.089973204,0.34237885,0.009074804,0.1654338,0.055108525,0.2049854,0.4606381,0.8697937,0.14387238,0.7279975,0.8923531,0.024298593,0.33714312
conservative,3125,model,0.34328604,0.004673004,0.018369852,0.38852,0.008168601,0.022969801,0.6014221,0.69350916,0.70478284,0.62800395,0.074881926,0.57677776,0.72937065,0.005455388,0.11602354
conservative,3125,model,0.07608539,0.0008773804,0.004643231,0.028171662,0.0063885585,0.011697251,0.5889943,0.2691842,0.6883637,0.4708727,0.009055421,0.4321038,0.73789144,0.0040694247,0.084460676
conservative,3125,model,0.6544696,0.16960317,0.57150364,0.6149945,0.019228047,0.41375932,0.025041629,0.19121309,0.87645817,0.98130053,0.010104497,0.32492352,0.6211837,0.05599351,0.72061074
conservative,3125,model,0.22846605,0.008735657,0.014752249,0.07840354,0.009411395,0.10611444,0.36323845,0.37463853,0.63140416,0.88453794,0.36372772,0.7866354,0.79885787,0.06553386,0.40601623
